Variable_Name,Change_Type,Change_Description,Reason_Method
WVARSTRR,Dropped,Removed due to >50% missing data,Missingness
RANDUNIT,Dropped,Removed due to >50% missing data,Missingness
STRATUM,Dropped,Removed due to >50% missing data,Missingness
TESTLANG,Dropped,Removed due to >50% missing data,Missingness
CLCUSE3A,Dropped,Removed due to >50% missing data,Missingness
CLCUSE3B,Dropped,Removed due to >50% missing data,Missingness
DEFFORT,Dropped,Removed due to >50% missing data,Missingness
S421Q02,Dropped,Removed due to >50% missing data,Missingness
S456Q01,Dropped,Removed due to >50% missing data,Missingness
S456Q02,Dropped,Removed due to >50% missing data,Missingness
VER_STU,Dropped,Removed due to >50% missing data,Missingness
SC01Q01,Dropped,Removed due to >50% missing data,Missingness
SC01Q02,Dropped,Removed due to >50% missing data,Missingness
SC02Q01,Dropped,Removed due to >50% missing data,Missingness
SC03Q01,Dropped,Removed due to >50% missing data,Missingness
SC03Q02,Dropped,Removed due to >50% missing data,Missingness
SC03Q03,Dropped,Removed due to >50% missing data,Missingness
SC03Q04,Dropped,Removed due to >50% missing data,Missingness
SC04Q01,Dropped,Removed due to >50% missing data,Missingness
SC04Q02,Dropped,Removed due to >50% missing data,Missingness
SC04Q03,Dropped,Removed due to >50% missing data,Missingness
SC04Q04,Dropped,Removed due to >50% missing data,Missingness
SC04Q05,Dropped,Removed due to >50% missing data,Missingness
SC04Q06,Dropped,Removed due to >50% missing data,Missingness
SC04Q07,Dropped,Removed due to >50% missing data,Missingness
SC04Q08,Dropped,Removed due to >50% missing data,Missingness
SC04Q09,Dropped,Removed due to >50% missing data,Missingness
SC04Q10,Dropped,Removed due to >50% missing data,Missingness
SC04Q11,Dropped,Removed due to >50% missing data,Missingness
SC04Q12,Dropped,Removed due to >50% missing data,Missingness
SC04Q13,Dropped,Removed due to >50% missing data,Missingness
SC04Q14,Dropped,Removed due to >50% missing data,Missingness
SC05Q01,Dropped,Removed due to >50% missing data,Missingness
SC05Q02,Dropped,Removed due to >50% missing data,Missingness
SC06Q01,Dropped,Removed due to >50% missing data,Missingness
SC07Q01,Dropped,Removed due to >50% missing data,Missingness
SC08Q01,Dropped,Removed due to >50% missing data,Missingness
SC08Q02,Dropped,Removed due to >50% missing data,Missingness
SC09Q11,Dropped,Removed due to >50% missing data,Missingness
SC09Q12,Dropped,Removed due to >50% missing data,Missingness
SC09Q21,Dropped,Removed due to >50% missing data,Missingness
SC09Q22,Dropped,Removed due to >50% missing data,Missingness
SC09Q31,Dropped,Removed due to >50% missing data,Missingness
SC09Q32,Dropped,Removed due to >50% missing data,Missingness
SC10Q01,Dropped,Removed due to >50% missing data,Missingness
SC11QA1,Dropped,Removed due to >50% missing data,Missingness
SC11QA2,Dropped,Removed due to >50% missing data,Missingness
SC11QA3,Dropped,Removed due to >50% missing data,Missingness
SC11QA4,Dropped,Removed due to >50% missing data,Missingness
SC11QB1,Dropped,Removed due to >50% missing data,Missingness
SC11QB2,Dropped,Removed due to >50% missing data,Missingness
SC11QB3,Dropped,Removed due to >50% missing data,Missingness
SC11QB4,Dropped,Removed due to >50% missing data,Missingness
SC11QC1,Dropped,Removed due to >50% missing data,Missingness
SC11QC2,Dropped,Removed due to >50% missing data,Missingness
SC11QC3,Dropped,Removed due to >50% missing data,Missingness
SC11QC4,Dropped,Removed due to >50% missing data,Missingness
SC11QD1,Dropped,Removed due to >50% missing data,Missingness
SC11QD2,Dropped,Removed due to >50% missing data,Missingness
SC11QD3,Dropped,Removed due to >50% missing data,Missingness
SC11QD4,Dropped,Removed due to >50% missing data,Missingness
SC11QE1,Dropped,Removed due to >50% missing data,Missingness
SC11QE2,Dropped,Removed due to >50% missing data,Missingness
SC11QE3,Dropped,Removed due to >50% missing data,Missingness
SC11QE4,Dropped,Removed due to >50% missing data,Missingness
SC11QF1,Dropped,Removed due to >50% missing data,Missingness
SC11QF2,Dropped,Removed due to >50% missing data,Missingness
SC11QF3,Dropped,Removed due to >50% missing data,Missingness
SC11QF4,Dropped,Removed due to >50% missing data,Missingness
SC11QG1,Dropped,Removed due to >50% missing data,Missingness
SC11QG2,Dropped,Removed due to >50% missing data,Missingness
SC11QG3,Dropped,Removed due to >50% missing data,Missingness
SC11QG4,Dropped,Removed due to >50% missing data,Missingness
SC11QH1,Dropped,Removed due to >50% missing data,Missingness
SC11QH2,Dropped,Removed due to >50% missing data,Missingness
SC11QH3,Dropped,Removed due to >50% missing data,Missingness
SC11QH4,Dropped,Removed due to >50% missing data,Missingness
SC11QI1,Dropped,Removed due to >50% missing data,Missingness
SC11QI2,Dropped,Removed due to >50% missing data,Missingness
SC11QI3,Dropped,Removed due to >50% missing data,Missingness
SC11QI4,Dropped,Removed due to >50% missing data,Missingness
SC11QJ1,Dropped,Removed due to >50% missing data,Missingness
SC11QJ2,Dropped,Removed due to >50% missing data,Missingness
SC11QJ3,Dropped,Removed due to >50% missing data,Missingness
SC11QJ4,Dropped,Removed due to >50% missing data,Missingness
SC11QK1,Dropped,Removed due to >50% missing data,Missingness
SC11QK2,Dropped,Removed due to >50% missing data,Missingness
SC11QK3,Dropped,Removed due to >50% missing data,Missingness
SC11QK4,Dropped,Removed due to >50% missing data,Missingness
SC11QL1,Dropped,Removed due to >50% missing data,Missingness
SC11QL2,Dropped,Removed due to >50% missing data,Missingness
SC11QL3,Dropped,Removed due to >50% missing data,Missingness
SC11QL4,Dropped,Removed due to >50% missing data,Missingness
SC12QA1,Dropped,Removed due to >50% missing data,Missingness
SC12QA2,Dropped,Removed due to >50% missing data,Missingness
SC12QA3,Dropped,Removed due to >50% missing data,Missingness
SC12QA4,Dropped,Removed due to >50% missing data,Missingness
SC12QB1,Dropped,Removed due to >50% missing data,Missingness
SC12QB2,Dropped,Removed due to >50% missing data,Missingness
SC12QB3,Dropped,Removed due to >50% missing data,Missingness
SC12QB4,Dropped,Removed due to >50% missing data,Missingness
SC12QC1,Dropped,Removed due to >50% missing data,Missingness
SC12QC2,Dropped,Removed due to >50% missing data,Missingness
SC12QC3,Dropped,Removed due to >50% missing data,Missingness
SC12QC4,Dropped,Removed due to >50% missing data,Missingness
SC12QD1,Dropped,Removed due to >50% missing data,Missingness
SC12QD2,Dropped,Removed due to >50% missing data,Missingness
SC12QD3,Dropped,Removed due to >50% missing data,Missingness
SC12QD4,Dropped,Removed due to >50% missing data,Missingness
SC12QE1,Dropped,Removed due to >50% missing data,Missingness
SC12QE2,Dropped,Removed due to >50% missing data,Missingness
SC12QE3,Dropped,Removed due to >50% missing data,Missingness
SC12QE4,Dropped,Removed due to >50% missing data,Missingness
SC12QF1,Dropped,Removed due to >50% missing data,Missingness
SC12QF2,Dropped,Removed due to >50% missing data,Missingness
SC12QF3,Dropped,Removed due to >50% missing data,Missingness
SC12QF4,Dropped,Removed due to >50% missing data,Missingness
SC13Q01,Dropped,Removed due to >50% missing data,Missingness
SC13Q02,Dropped,Removed due to >50% missing data,Missingness
SC13Q03,Dropped,Removed due to >50% missing data,Missingness
SC14Q01,Dropped,Removed due to >50% missing data,Missingness
SC14Q02,Dropped,Removed due to >50% missing data,Missingness
SC14Q03,Dropped,Removed due to >50% missing data,Missingness
SC14Q04,Dropped,Removed due to >50% missing data,Missingness
SC14Q05,Dropped,Removed due to >50% missing data,Missingness
SC14Q06,Dropped,Removed due to >50% missing data,Missingness
SC14Q07,Dropped,Removed due to >50% missing data,Missingness
SC14Q08,Dropped,Removed due to >50% missing data,Missingness
SC14Q09,Dropped,Removed due to >50% missing data,Missingness
SC14Q10,Dropped,Removed due to >50% missing data,Missingness
SC14Q11,Dropped,Removed due to >50% missing data,Missingness
SC14Q12,Dropped,Removed due to >50% missing data,Missingness
SC14Q13,Dropped,Removed due to >50% missing data,Missingness
SC15Q01,Dropped,Removed due to >50% missing data,Missingness
SC15Q02,Dropped,Removed due to >50% missing data,Missingness
SC15Q03,Dropped,Removed due to >50% missing data,Missingness
SC16Q01,Dropped,Removed due to >50% missing data,Missingness
SC17Q01,Dropped,Removed due to >50% missing data,Missingness
SC17Q02,Dropped,Removed due to >50% missing data,Missingness
SC17Q03,Dropped,Removed due to >50% missing data,Missingness
SC17Q04,Dropped,Removed due to >50% missing data,Missingness
SC17Q05,Dropped,Removed due to >50% missing data,Missingness
SC18Q01,Dropped,Removed due to >50% missing data,Missingness
SC19Q01,Dropped,Removed due to >50% missing data,Missingness
SC19Q02,Dropped,Removed due to >50% missing data,Missingness
SC19Q03,Dropped,Removed due to >50% missing data,Missingness
SC19Q04,Dropped,Removed due to >50% missing data,Missingness
SC19Q05,Dropped,Removed due to >50% missing data,Missingness
SC19Q06,Dropped,Removed due to >50% missing data,Missingness
SC20Q01,Dropped,Removed due to >50% missing data,Missingness
SC20Q02,Dropped,Removed due to >50% missing data,Missingness
SC20Q03,Dropped,Removed due to >50% missing data,Missingness
SC20Q04,Dropped,Removed due to >50% missing data,Missingness
SC20Q05,Dropped,Removed due to >50% missing data,Missingness
SC21Q01,Dropped,Removed due to >50% missing data,Missingness
SC21Q02,Dropped,Removed due to >50% missing data,Missingness
SC21Q03,Dropped,Removed due to >50% missing data,Missingness
SC21Q04,Dropped,Removed due to >50% missing data,Missingness
SC22Q01,Dropped,Removed due to >50% missing data,Missingness
SC22Q02,Dropped,Removed due to >50% missing data,Missingness
SC22Q03,Dropped,Removed due to >50% missing data,Missingness
SC22Q04,Dropped,Removed due to >50% missing data,Missingness
SC22Q05,Dropped,Removed due to >50% missing data,Missingness
SC23Q01,Dropped,Removed due to >50% missing data,Missingness
SC23Q02,Dropped,Removed due to >50% missing data,Missingness
SC23Q03,Dropped,Removed due to >50% missing data,Missingness
SC24Q01,Dropped,Removed due to >50% missing data,Missingness
SC25Q01,Dropped,Removed due to >50% missing data,Missingness
SC26Q01,Dropped,Removed due to >50% missing data,Missingness
SC27Q01,Dropped,Removed due to >50% missing data,Missingness
SC28Q01,Dropped,Removed due to >50% missing data,Missingness
SC29Q01,Dropped,Removed due to >50% missing data,Missingness
ABGROUP,Dropped,Removed due to >50% missing data,Missingness
CLSIZE,Dropped,Removed due to >50% missing data,Missingness
COMPWEB,Dropped,Removed due to >50% missing data,Missingness
IRATCOMP,Dropped,Removed due to >50% missing data,Missingness
PCGIRLS,Dropped,Removed due to >50% missing data,Missingness
PROPCERT,Dropped,Removed due to >50% missing data,Missingness
PROPQUAL,Dropped,Removed due to >50% missing data,Missingness
RATCOMP,Dropped,Removed due to >50% missing data,Missingness
SCHLTYPE,Dropped,Removed due to >50% missing data,Missingness
SCHSIZE,Dropped,Removed due to >50% missing data,Missingness
SELSCH,Dropped,Removed due to >50% missing data,Missingness
STRATIO,Dropped,Removed due to >50% missing data,Missingness
RESPRES,Dropped,Removed due to >50% missing data,Missingness
RESPCURR,Dropped,Removed due to >50% missing data,Missingness
ENVLEARN,Dropped,Removed due to >50% missing data,Missingness
SCIPROM,Dropped,Removed due to >50% missing data,Missingness
SCMATEDU,Dropped,Removed due to >50% missing data,Missingness
TCSHORT,Dropped,Removed due to >50% missing data,Missingness
W_FSCHWT,Dropped,Removed due to >50% missing data,Missingness
VER_SCH,Dropped,Removed due to >50% missing data,Missingness
subnatio,Imputed (Numeric),Replaced missing values with median,Imputation
country,Imputed (Numeric),Replaced missing values with median,Imputation
oecd,Imputed (Numeric),Replaced missing values with median,Imputation
st01q01,Imputed (Numeric),Replaced missing values with median,Imputation
st02q01,Imputed (Numeric),Replaced missing values with median,Imputation
st03q03,Imputed (Numeric),Replaced missing values with median,Imputation
st04q01,Imputed (Numeric),Replaced missing values with median,Imputation
st05q01,Imputed (Numeric),Replaced missing values with median,Imputation
st06q01,Imputed (Numeric),Replaced missing values with median,Imputation
st07q01,Imputed (Numeric),Replaced missing values with median,Imputation
st07q02,Imputed (Numeric),Replaced missing values with median,Imputation
st07q03,Imputed (Numeric),Replaced missing values with median,Imputation
st08q01,Imputed (Numeric),Replaced missing values with median,Imputation
st09q01,Imputed (Numeric),Replaced missing values with median,Imputation
st10q01,Imputed (Numeric),Replaced missing values with median,Imputation
st10q02,Imputed (Numeric),Replaced missing values with median,Imputation
st10q03,Imputed (Numeric),Replaced missing values with median,Imputation
st11q01,Imputed (Numeric),Replaced missing values with median,Imputation
st11q02,Imputed (Numeric),Replaced missing values with median,Imputation
st11q03,Imputed (Numeric),Replaced missing values with median,Imputation
st11q04,Imputed (Numeric),Replaced missing values with median,Imputation
st12q01,Imputed (Numeric),Replaced missing values with median,Imputation
st13q01,Imputed (Numeric),Replaced missing values with median,Imputation
st13q02,Imputed (Numeric),Replaced missing values with median,Imputation
st13q03,Imputed (Numeric),Replaced missing values with median,Imputation
st13q04,Imputed (Numeric),Replaced missing values with median,Imputation
st13q05,Imputed (Numeric),Replaced missing values with median,Imputation
st13q06,Imputed (Numeric),Replaced missing values with median,Imputation
st13q07,Imputed (Numeric),Replaced missing values with median,Imputation
st13q08,Imputed (Numeric),Replaced missing values with median,Imputation
st13q09,Imputed (Numeric),Replaced missing values with median,Imputation
st13q10,Imputed (Numeric),Replaced missing values with median,Imputation
st13q11,Imputed (Numeric),Replaced missing values with median,Imputation
st13q12,Imputed (Numeric),Replaced missing values with median,Imputation
st13q13,Imputed (Numeric),Replaced missing values with median,Imputation
st13q14,Imputed (Numeric),Replaced missing values with median,Imputation
st13q15,Imputed (Numeric),Replaced missing values with median,Imputation
st13q16,Imputed (Numeric),Replaced missing values with median,Imputation
st13q17,Imputed (Numeric),Replaced missing values with median,Imputation
st14q01,Imputed (Numeric),Replaced missing values with median,Imputation
st14q02,Imputed (Numeric),Replaced missing values with median,Imputation
st14q03,Imputed (Numeric),Replaced missing values with median,Imputation
st14q04,Imputed (Numeric),Replaced missing values with median,Imputation
st15q01,Imputed (Numeric),Replaced missing values with median,Imputation
st16q01,Imputed (Numeric),Replaced missing values with median,Imputation
st16q02,Imputed (Numeric),Replaced missing values with median,Imputation
st16q03,Imputed (Numeric),Replaced missing values with median,Imputation
st16q04,Imputed (Numeric),Replaced missing values with median,Imputation
st16q05,Imputed (Numeric),Replaced missing values with median,Imputation
st17q01,Imputed (Numeric),Replaced missing values with median,Imputation
st17q02,Imputed (Numeric),Replaced missing values with median,Imputation
st17q03,Imputed (Numeric),Replaced missing values with median,Imputation
st17q04,Imputed (Numeric),Replaced missing values with median,Imputation
st17q05,Imputed (Numeric),Replaced missing values with median,Imputation
st17q06,Imputed (Numeric),Replaced missing values with median,Imputation
st17q07,Imputed (Numeric),Replaced missing values with median,Imputation
st17q08,Imputed (Numeric),Replaced missing values with median,Imputation
st18q01,Imputed (Numeric),Replaced missing values with median,Imputation
st18q02,Imputed (Numeric),Replaced missing values with median,Imputation
st18q03,Imputed (Numeric),Replaced missing values with median,Imputation
st18q04,Imputed (Numeric),Replaced missing values with median,Imputation
st18q05,Imputed (Numeric),Replaced missing values with median,Imputation
st18q06,Imputed (Numeric),Replaced missing values with median,Imputation
st18q07,Imputed (Numeric),Replaced missing values with median,Imputation
st18q08,Imputed (Numeric),Replaced missing values with median,Imputation
st18q09,Imputed (Numeric),Replaced missing values with median,Imputation
st18q10,Imputed (Numeric),Replaced missing values with median,Imputation
st19q01,Imputed (Numeric),Replaced missing values with median,Imputation
st19q02,Imputed (Numeric),Replaced missing values with median,Imputation
st19q03,Imputed (Numeric),Replaced missing values with median,Imputation
st19q04,Imputed (Numeric),Replaced missing values with median,Imputation
st19q05,Imputed (Numeric),Replaced missing values with median,Imputation
st19q06,Imputed (Numeric),Replaced missing values with median,Imputation
st20qa1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qa2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qa3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qa4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qa5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qa6,Imputed (Numeric),Replaced missing values with median,Imputation
st20qb1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qb2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qb3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qb4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qb5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qb6,Imputed (Numeric),Replaced missing values with median,Imputation
st20qc1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qc2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qc3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qc4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qc5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qc6,Imputed (Numeric),Replaced missing values with median,Imputation
st20qd1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qd2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qd3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qd4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qd5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qd6,Imputed (Numeric),Replaced missing values with median,Imputation
st20qe1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qe2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qe3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qe4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qe5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qe6,Imputed (Numeric),Replaced missing values with median,Imputation
st20qf1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qf2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qf3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qf4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qf5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qf6,Imputed (Numeric),Replaced missing values with median,Imputation
st20qg1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qg2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qg3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qg4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qg5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qg6,Imputed (Numeric),Replaced missing values with median,Imputation
st20qh1,Imputed (Numeric),Replaced missing values with median,Imputation
st20qh2,Imputed (Numeric),Replaced missing values with median,Imputation
st20qh3,Imputed (Numeric),Replaced missing values with median,Imputation
st20qh4,Imputed (Numeric),Replaced missing values with median,Imputation
st20qh5,Imputed (Numeric),Replaced missing values with median,Imputation
st20qh6,Imputed (Numeric),Replaced missing values with median,Imputation
st21q01,Imputed (Numeric),Replaced missing values with median,Imputation
st21q02,Imputed (Numeric),Replaced missing values with median,Imputation
st21q03,Imputed (Numeric),Replaced missing values with median,Imputation
st21q04,Imputed (Numeric),Replaced missing values with median,Imputation
st21q05,Imputed (Numeric),Replaced missing values with median,Imputation
st21q06,Imputed (Numeric),Replaced missing values with median,Imputation
st21q07,Imputed (Numeric),Replaced missing values with median,Imputation
st21q08,Imputed (Numeric),Replaced missing values with median,Imputation
st22q01,Imputed (Numeric),Replaced missing values with median,Imputation
st22q02,Imputed (Numeric),Replaced missing values with median,Imputation
st22q03,Imputed (Numeric),Replaced missing values with median,Imputation
st22q04,Imputed (Numeric),Replaced missing values with median,Imputation
st22q05,Imputed (Numeric),Replaced missing values with median,Imputation
st23qa1,Imputed (Numeric),Replaced missing values with median,Imputation
st23qa2,Imputed (Numeric),Replaced missing values with median,Imputation
st23qa3,Imputed (Numeric),Replaced missing values with median,Imputation
st23qa4,Imputed (Numeric),Replaced missing values with median,Imputation
st23qa5,Imputed (Numeric),Replaced missing values with median,Imputation
st23qa6,Imputed (Numeric),Replaced missing values with median,Imputation
st23qb1,Imputed (Numeric),Replaced missing values with median,Imputation
st23qb2,Imputed (Numeric),Replaced missing values with median,Imputation
st23qb3,Imputed (Numeric),Replaced missing values with median,Imputation
st23qb4,Imputed (Numeric),Replaced missing values with median,Imputation
st23qb5,Imputed (Numeric),Replaced missing values with median,Imputation
st23qb6,Imputed (Numeric),Replaced missing values with median,Imputation
st23qc1,Imputed (Numeric),Replaced missing values with median,Imputation
st23qc2,Imputed (Numeric),Replaced missing values with median,Imputation
st23qc3,Imputed (Numeric),Replaced missing values with median,Imputation
st23qc4,Imputed (Numeric),Replaced missing values with median,Imputation
st23qc5,Imputed (Numeric),Replaced missing values with median,Imputation
st23qc6,Imputed (Numeric),Replaced missing values with median,Imputation
st23qd1,Imputed (Numeric),Replaced missing values with median,Imputation
st23qd2,Imputed (Numeric),Replaced missing values with median,Imputation
st23qd3,Imputed (Numeric),Replaced missing values with median,Imputation
st23qd4,Imputed (Numeric),Replaced missing values with median,Imputation
st23qd5,Imputed (Numeric),Replaced missing values with median,Imputation
st23qd6,Imputed (Numeric),Replaced missing values with median,Imputation
st23qe1,Imputed (Numeric),Replaced missing values with median,Imputation
st23qe2,Imputed (Numeric),Replaced missing values with median,Imputation
st23qe3,Imputed (Numeric),Replaced missing values with median,Imputation
st23qe4,Imputed (Numeric),Replaced missing values with median,Imputation
st23qe5,Imputed (Numeric),Replaced missing values with median,Imputation
st23qe6,Imputed (Numeric),Replaced missing values with median,Imputation
st23qf1,Imputed (Numeric),Replaced missing values with median,Imputation
st23qf2,Imputed (Numeric),Replaced missing values with median,Imputation
st23qf3,Imputed (Numeric),Replaced missing values with median,Imputation
st23qf4,Imputed (Numeric),Replaced missing values with median,Imputation
st23qf5,Imputed (Numeric),Replaced missing values with median,Imputation
st23qf6,Imputed (Numeric),Replaced missing values with median,Imputation
st24q01,Imputed (Numeric),Replaced missing values with median,Imputation
st24q02,Imputed (Numeric),Replaced missing values with median,Imputation
st24q03,Imputed (Numeric),Replaced missing values with median,Imputation
st24q04,Imputed (Numeric),Replaced missing values with median,Imputation
st24q05,Imputed (Numeric),Replaced missing values with median,Imputation
st24q06,Imputed (Numeric),Replaced missing values with median,Imputation
st25q01,Imputed (Numeric),Replaced missing values with median,Imputation
st25q02,Imputed (Numeric),Replaced missing values with median,Imputation
st25q03,Imputed (Numeric),Replaced missing values with median,Imputation
st25q04,Imputed (Numeric),Replaced missing values with median,Imputation
st25q05,Imputed (Numeric),Replaced missing values with median,Imputation
st25q06,Imputed (Numeric),Replaced missing values with median,Imputation
st26q01,Imputed (Numeric),Replaced missing values with median,Imputation
st26q02,Imputed (Numeric),Replaced missing values with median,Imputation
st26q03,Imputed (Numeric),Replaced missing values with median,Imputation
st26q04,Imputed (Numeric),Replaced missing values with median,Imputation
st26q05,Imputed (Numeric),Replaced missing values with median,Imputation
st26q06,Imputed (Numeric),Replaced missing values with median,Imputation
st26q07,Imputed (Numeric),Replaced missing values with median,Imputation
st27q01,Imputed (Numeric),Replaced missing values with median,Imputation
st27q02,Imputed (Numeric),Replaced missing values with median,Imputation
st27q03,Imputed (Numeric),Replaced missing values with median,Imputation
st27q04,Imputed (Numeric),Replaced missing values with median,Imputation
st28q01,Imputed (Numeric),Replaced missing values with median,Imputation
st28q02,Imputed (Numeric),Replaced missing values with median,Imputation
st28q03,Imputed (Numeric),Replaced missing values with median,Imputation
st28q04,Imputed (Numeric),Replaced missing values with median,Imputation
st29q01,Imputed (Numeric),Replaced missing values with median,Imputation
st29q02,Imputed (Numeric),Replaced missing values with median,Imputation
st29q03,Imputed (Numeric),Replaced missing values with median,Imputation
st29q04,Imputed (Numeric),Replaced missing values with median,Imputation
st30q01,Imputed (Numeric),Replaced missing values with median,Imputation
st31q01,Imputed (Numeric),Replaced missing values with median,Imputation
st31q02,Imputed (Numeric),Replaced missing values with median,Imputation
st31q03,Imputed (Numeric),Replaced missing values with median,Imputation
st31q04,Imputed (Numeric),Replaced missing values with median,Imputation
st31q05,Imputed (Numeric),Replaced missing values with median,Imputation
st31q06,Imputed (Numeric),Replaced missing values with median,Imputation
st31q07,Imputed (Numeric),Replaced missing values with median,Imputation
st31q08,Imputed (Numeric),Replaced missing values with median,Imputation
st31q09,Imputed (Numeric),Replaced missing values with median,Imputation
st31q10,Imputed (Numeric),Replaced missing values with median,Imputation
st31q11,Imputed (Numeric),Replaced missing values with median,Imputation
st31q12,Imputed (Numeric),Replaced missing values with median,Imputation
st32q01,Imputed (Numeric),Replaced missing values with median,Imputation
st32q02,Imputed (Numeric),Replaced missing values with median,Imputation
st32q03,Imputed (Numeric),Replaced missing values with median,Imputation
st32q04,Imputed (Numeric),Replaced missing values with median,Imputation
st32q05,Imputed (Numeric),Replaced missing values with median,Imputation
st32q06,Imputed (Numeric),Replaced missing values with median,Imputation
st33q11,Imputed (Numeric),Replaced missing values with median,Imputation
st33q12,Imputed (Numeric),Replaced missing values with median,Imputation
st33q21,Imputed (Numeric),Replaced missing values with median,Imputation
st33q22,Imputed (Numeric),Replaced missing values with median,Imputation
st33q31,Imputed (Numeric),Replaced missing values with median,Imputation
st33q32,Imputed (Numeric),Replaced missing values with median,Imputation
st33q41,Imputed (Numeric),Replaced missing values with median,Imputation
st33q42,Imputed (Numeric),Replaced missing values with median,Imputation
st33q51,Imputed (Numeric),Replaced missing values with median,Imputation
st33q52,Imputed (Numeric),Replaced missing values with median,Imputation
st33q61,Imputed (Numeric),Replaced missing values with median,Imputation
st33q62,Imputed (Numeric),Replaced missing values with median,Imputation
st33q71,Imputed (Numeric),Replaced missing values with median,Imputation
st33q72,Imputed (Numeric),Replaced missing values with median,Imputation
st33q81,Imputed (Numeric),Replaced missing values with median,Imputation
st33q82,Imputed (Numeric),Replaced missing values with median,Imputation
st34q01,Imputed (Numeric),Replaced missing values with median,Imputation
st34q02,Imputed (Numeric),Replaced missing values with median,Imputation
st34q03,Imputed (Numeric),Replaced missing values with median,Imputation
st34q04,Imputed (Numeric),Replaced missing values with median,Imputation
st34q05,Imputed (Numeric),Replaced missing values with median,Imputation
st34q06,Imputed (Numeric),Replaced missing values with median,Imputation
st34q07,Imputed (Numeric),Replaced missing values with median,Imputation
st34q08,Imputed (Numeric),Replaced missing values with median,Imputation
st34q09,Imputed (Numeric),Replaced missing values with median,Imputation
st34q10,Imputed (Numeric),Replaced missing values with median,Imputation
st34q11,Imputed (Numeric),Replaced missing values with median,Imputation
st34q12,Imputed (Numeric),Replaced missing values with median,Imputation
st34q13,Imputed (Numeric),Replaced missing values with median,Imputation
st34q14,Imputed (Numeric),Replaced missing values with median,Imputation
st34q15,Imputed (Numeric),Replaced missing values with median,Imputation
st34q16,Imputed (Numeric),Replaced missing values with median,Imputation
st34q17,Imputed (Numeric),Replaced missing values with median,Imputation
st35q01,Imputed (Numeric),Replaced missing values with median,Imputation
st35q02,Imputed (Numeric),Replaced missing values with median,Imputation
st35q03,Imputed (Numeric),Replaced missing values with median,Imputation
st35q04,Imputed (Numeric),Replaced missing values with median,Imputation
st35q05,Imputed (Numeric),Replaced missing values with median,Imputation
st36q01,Imputed (Numeric),Replaced missing values with median,Imputation
st36q02,Imputed (Numeric),Replaced missing values with median,Imputation
st36q03,Imputed (Numeric),Replaced missing values with median,Imputation
st37q01,Imputed (Numeric),Replaced missing values with median,Imputation
st37q02,Imputed (Numeric),Replaced missing values with median,Imputation
st37q03,Imputed (Numeric),Replaced missing values with median,Imputation
st37q04,Imputed (Numeric),Replaced missing values with median,Imputation
st37q05,Imputed (Numeric),Replaced missing values with median,Imputation
st37q06,Imputed (Numeric),Replaced missing values with median,Imputation
ic01q01,Imputed (Numeric),Replaced missing values with median,Imputation
ic02q01,Imputed (Numeric),Replaced missing values with median,Imputation
ic03q01,Imputed (Numeric),Replaced missing values with median,Imputation
ic03q02,Imputed (Numeric),Replaced missing values with median,Imputation
ic03q03,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q01,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q02,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q03,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q04,Imputed (Numeric),Replaced missing values with median,Imputation
